21.11.24-04:10:00;2;0.223000;235.199997;6351.672852;6685.083984;299.751007;146.751999;21.11.24-04:05:06;6199.275879
21.11.24-04:20:00;2;0.298000;233.699997;6351.672852;6685.125977;299.751007;146.751999;21.11.24-04:16:21;6199.275879
21.11.24-04:30:00;2;0.190000;234.100006;6351.672852;6685.161133;299.751007;146.751999;21.11.24-04:25:04;6199.275879
21.11.24-04:40:00;2;0.254000;232.600006;6351.672852;6685.198242;299.751007;146.751999;21.11.24-04:35:04;6199.334961
21.11.24-04:50:00;2;4.673000;223.500000;6351.672852;6685.491211;299.751007;146.751999;21.11.24-04:45:29;6199.831055
21.11.24-05:00:00;2;4.671000;223.399994;6351.672852;6686.269043;299.751007;146.751999;21.11.24-04:55:06;6200.282227
21.11.24-05:10:00;2;4.726000;223.600006;6351.672852;6687.046875;299.751007;146.751999;21.11.24-05:09:59;6200.942871
21.11.24-05:20:00;2;4.594000;222.399994;6351.672852;6687.827148;299.751007;146.751999;21.11.24-05:16:55;6201.082031
21.11.24-05:30:00;2;4.602000;222.800003;6351.672852;6688.595215;299.751007;146.751999;21.11.24-05:25:00;6201.136230
21.11.24-05:40:00;2;4.610000;224.600006;6351.672852;6689.362793;299.751007;146.751999;21.11.24-05:35:05;6201.596191
21.11.24-05:50:00;2;4.671000;224.500000;6351.672852;6690.134766;299.751007;146.751999;21.11.24-05:46:43;6202.014160
21.11.24-06:00:00;1;4.635000;223.500000;6351.672852;6690.916992;299.751007;146.751999;21.11.24-05:55:08;6202.257812
21.11.24-06:10:00;1;4.599000;224.600006;6352.436035;6690.916992;299.751007;146.751999;21.11.24-06:05:05;6202.481934
21.11.24-06:20:00;1;0.209000;231.000000;6352.541016;6690.916992;299.751007;146.751999;21.11.24-06:16:59;6202.481934
21.11.24-06:30:00;1;0.260000;232.800003;6352.581055;6690.916992;299.751007;146.751999;21.11.24-06:25:06;6202.481934
21.11.24-06:40:00;1;0.276000;231.899994;6352.637207;6690.916992;299.751007;146.751999;21.11.24-06:35:03;6202.848145
